GEOID,ice_income,median_inc,poverty_pct,labor_pct,owner_occ_pct,owner_occ_value,vacant_pct
29189215301,0.2766472868217054,90640,2.839185088859991,56.1014263074485,83.94018205461639,434500,2.0872865275142316
29189217807,0.296551724137931,99528,4.172803141875306,64.62982273201251,84.35607920144002,266800,4.1974349008938985
29189217932,0.2979970688812897,101319,1.1446012972148036,69.17400618900263,87.14040769670413,233400,0.9675858732462507
29189218003,0.21033740129217515,93735,3.7590646736717477,67.42184755883386,85.54554850140262,280200,6.0370994940978076
29189218201,0.21357850070721357,85429,2.6712759270898805,65.19685039370079,81.61533626649906,272600,8.062418725617686
29189219700,-0.015213358070500928,57633,11.673653660109643,76.86238532110092,67.81314989601664,147400,6.0648309515510634
29189219800,-0.0735956743766897,52991,7.761041613479704,71.43750977631784,77.18694210660546,133600,7.732815964523282
29189220100,-0.1893939393939394,49280,16.85823754789272,67.26833199033038,66.47291941875825,114700,5.982905982905983
29189220200,-0.1783284742468416,42690,19.16234247590808,57.20823798627003,75.77368520979685,75400,13.274336283185843
29189211000,0.002228826151560178,60946,9.503833357442499,71.17186006499713,80.33780857514076,98200,15.399120050282841
29189211700,0.03162055335968379,65439,11.683580536039551,67.63330215154349,84.03951130751236,98700,15.853658536585366
29189211331,-0.06869220607661823,65882,8.924103419516264,67.170045510964,69.21165948989731,111600,7.192480588475685
29189211332,-0.059616169865251124,61857,10.173815978312868,67.56487025948104,68.81583147143313,110700,9.730925175082934
29189211402,-0.1310116086235489,40129,10.812003530450133,77.0901194353963,30.340557275541798,118600,5.78125
29189213102,-0.1937984496124031,36563,12.186379928315413,50.39682539682539,80.28673835125448,112900,11.643835616438356
29189213800,-0.3137755102040816,32326,25.526742301458672,54.2080501829587,49.8994368463395,59000,27.621861152141804
29189213900,-0.5619047619047619,22304,45.46546546546546,53.055801594331264,26.186186186186188,65100,24.369747899159663
29189214200,-0.41039156626506024,26569,36.84210526315789,60.19723865877712,35.93798449612403,54600,15.682539682539682
29189214900,-0.12376779846659365,46607,12.393432270287338,69.32006633499171,59.75918884664132,117500,12.79847182425979
29189210702,-0.2182608695652174,42396,25.08463646622602,67.55926251097453,55.22460151344389,92900,19.804741980474198
29189210912,0.1519081141163394,86690,15.304044224614488,68.0813439434129,87.34491315136476,153800,5.530276513825691
29189213300,-0.28401585204755614,38214,19.402222506067186,70.86971707998603,33.95579268292683,76200,14.390726604467064
29189213700,-0.27491236855282924,43507,25.78184591914569,56.51131824234354,65.22738886050077,109600,26.36430678466077
29189214700,-0.17941176470588235,50449,19.83244059881884,67.46243739565944,52.50652382914435,88800,10.437932169904512
29189215102,0.09678920428106096,72685,8.92896904920953,69.93225638353309,62.43598307726565,207600,9.89517819706499
29189215400,0.6119326874043856,193239,1.7114914425427872,60.985676134984224,97.59262742147827,772200,4.10757946210269
29189217300,0.022964509394572025,83958,6.9313593539703895,77.6475512766848,73.87933940006741,215200,5.893909626719057
29189217701,0.5887652358240594,178527,4.290700061588995,56.007944389275075,94.06692670909464,678000,4.889112903225806
29189217931,0.15390813859790492,82400,3.192616129520351,72.53561253561254,89.6958692691784,183400,1.8584420719652037
29189217941,0.11621497473587505,69663,10.61883408071749,67.34030197444831,86.39443651925819,211100,2.289048473967684
29189217942,0.2856529209621993,87538,0.5346640527535198,70.0327868852459,93.24324324324324,223200,4.394250513347023
29189218300,0.07716049382716049,63077,7.428278688524591,62.0583717357911,75.1025641025641,234300,5.996131528046422
29189219100,0.22569027611044418,92885,4.649428145201393,70.33649134269847,84.93286921929388,278000,3.476245654692932
29189210200,-0.23045023696682465,37727,30.875088214537755,70.19255455712452,22.184962936816095,56000,27.522541863460713
29189210600,-0.2255578093306288,42109,23.341232227488153,63.405980739989865,57.403323040729305,62200,6.4160971905846615
29189218900,0.14928343949044587,74392,2.815549512078068,75.73425156977922,86.14621660534314,174400,11.362032462949895
29189217000,-0.16113228089275994,51689,13.848920863309353,80.91939546599495,56.75745118191161,209900,12.690114068441064
29189217200,-0.13524590163934427,44881,12.880434782608695,74.45019404915912,47.15846994535519,132500,9.124767225325884
29189219900,-0.09796081567373051,56114,6.243789334216628,64.18349343266027,81.38994858185437,134600,6.048084147257701
29189210803,-0.17540322580645162,48085,5.125628140703518,53.68309485956545,76.20755619320899,120000,8.360277136258661
29189220432,0.19230769230769232,80735,3.4875183553597653,66.02743767517333,87.09008899183226,237400,3.826530612244898
29189220702,0.0035046728971962616,70417,4.0029835902536055,62.725391664203364,82.01884920634922,168100,1.4959723820483315
29189221000,0,54087,10.854858548585486,68.06554756195044,62.69987699876999,168700,4.5588235294117645
29189210804,-0.06778142729172887,68036,10.931569244116691,63.64468864468864,82.30992579847295,131300,8.696837513631408
29189212600,-0.07475560667050028,49533,8.110947678083631,69.55472103004293,56.98676192477411,86700,16.1119150988905
29189213101,-0.0471584038694075,56927,15.443461630408798,60.212998361551065,53.211888782358585,163300,17.75236200895077
29189213600,-0.3702551337896702,29429,34.787150692086705,59.66810966810967,30.556281013319403,66100,15.331928345626974
29189214100,-0.34393638170974156,32098,22.36255572065379,64.60446247464503,51.63447251114414,41500,23.672230652503792
29189214400,-0.15178135675939483,46964,14.395557454079452,69.11441815076847,47.26041887031944,82400,10.796691336525903
29189215141,0.22966751918158568,88594,1.1999040076793857,65.68335588633289,93.74849723491224,234600,3.6945812807881775
29189216800,0.06312292358803986,72574,6.227106227106227,80.66429418742585,63.32999666333,211000,10.469958358120167
29189211802,-0.3333333333333333,36784,22.47749881572714,63.67432150313152,49.28943628612032,66300,16.22210125204137
29189212001,-0.3472222222222222,31665,22.05393915238475,62.86650286650287,50.60574137476955,65800,12.63001485884101
29189212002,-0.4118564742589704,26625,30.393565067509336,65.63614744351962,35.025670279520824,61600,33.47171769590037
